Website,Time,Length,Protocol,Info
2,90.04863,1467,0,15
2,90.04863,93,0,15
2,90.055459,54,1,6
2,90.060199,1494,1,6
2,90.060199,1494,1,6
2,90.060199,1494,1,6
2,90.060199,491,0,15
2,90.060219,93,0,15
2,90.067886,54,1,6
2,90.068014,54,1,6
2,90.06808,54,1,6
2,90.243022,323,0,15
2,90.298692,92,1,6
2,90.310519,1494,1,6
2,90.310519,1494,1,6
2,90.311113,1494,1,6
2,90.311149,1494,1,6
2,90.311149,1494,1,6
2,90.311149,1494,1,6
2,90.311149,1494,1,6
2,90.311149,1494,1,6
2,90.311149,1494,1,6
2,90.311149,1494,1,6
2,90.311149,1494,1,6
2,90.311149,620,0,15
2,90.311575,1494,1,6
2,90.311575,1494,0,15
2,90.311575,1494,1,6
2,90.311575,1494,1,6
2,90.311575,1494,1,6
2,90.311575,1494,1,6
2,90.311575,1494,1,6
2,90.312505,1494,1,6
2,90.312505,1494,1,6
2,90.312505,1494,1,6
2,90.312505,1494,1,6
2,90.312505,1494,1,6
2,90.312505,1494,1,6
2,90.312505,357,0,15
2,90.312505,1494,1,6
2,90.312505,1494,1,6
2,90.312505,1494,1,6
2,90.312505,1494,1,6
2,90.312505,1494,1,6
2,90.312505,1494,1,6
2,90.312505,1494,1,6
2,90.315167,54,1,6
2,90.315254,54,1,6
2,90.315285,54,1,6
2,90.31531,54,1,6
2,90.315333,54,1,6
2,90.315366,54,1,6
2,90.315397,54,1,6
2,90.315423,54,1,6
2,90.315455,54,1,6
2,90.31548,54,1,6
2,90.315505,54,1,6
2,90.315535,54,1,6
2,90.315566,54,1,6
2,90.315597,54,1,6
2,90.315628,54,1,6
2,90.319142,54,1,6
2,90.326728,1494,1,6
2,90.326728,1206,0,15
2,90.334043,1494,1,6
2,90.334445,54,1,6
2,90.335859,1494,1,6
2,90.33588,1494,1,6
2,90.33588,1494,1,6
2,90.33588,1494,1,6
2,90.33588,1494,1,6
2,90.33588,123,0,15
2,90.33588,93,0,15
2,90.338514,54,1,6
2,90.342402,54,1,6
2,90.342512,54,1,6
2,90.342548,54,1,6
2,90.350081,299,0,15
2,90.352005,239,0,15
2,90.352284,239,0,15
2,90.363573,92,1,6
2,90.363573,92,1,6
2,90.363777,92,1,6
2,90.391147,1494,1,6
2,90.391889,1494,1,6
2,90.391889,1494,1,6
2,90.391889,1494,1,6
2,90.391889,1494,1,6
2,90.391889,1494,1,6
2,90.391889,180,0,15
2,90.391889,1494,1,6
2,90.391889,1494,1,6
2,90.391889,1494,1,6
2,90.391889,1494,1,6
2,90.391889,393,0,11
2,90.396995,54,1,6
2,90.397081,54,1,6
2,90.39711,54,1,6
2,90.397133,54,1,6
2,90.397155,54,1,6
2,90.397176,54,1,6
2,90.406278,1494,1,6
2,90.406676,1494,1,6
2,90.406676,1494,1,6
2,90.406676,1494,1,6
2,90.406676,1494,1,6
2,90.406676,1494,1,6
2,90.406676,1494,1,6
2,90.406676,1494,1,6
2,90.406676,1494,1,6
2,90.406676,1494,1,6
2,90.406676,1494,1,6
2,90.406676,620,0,15
2,90.406676,1494,0,15
2,90.406757,1494,1,6
2,90.406757,1494,1,6
2,90.406757,1494,1,6
2,90.406757,1494,1,6
2,90.406757,1494,1,6
2,90.406757,1494,1,6
2,90.406757,593,0,11
2,90.412951,54,1,6
2,90.413017,54,1,6
2,90.413036,54,1,6
2,90.413046,54,1,6
2,90.413057,54,1,6
2,90.413068,54,1,6
2,90.413079,54,1,6
2,90.41309,54,1,6
2,90.4131,54,1,6
2,90.413111,54,1,6
2,90.430215,1494,1,6
2,90.430215,1494,1,6
2,90.430215,1494,1,6
2,90.430477,1494,1,6
2,90.430477,1494,1,6
2,90.430477,1494,1,6
2,90.430477,1494,1,6
2,90.430477,1494,1,6
2,90.430477,1494,1,6
2,90.430477,1494,1,6
2,90.430477,983,0,15
2,90.430477,93,0,15
2,90.436419,54,1,6
2,90.436474,54,1,6
2,90.436487,54,1,6
2,90.436498,54,1,6
2,90.436508,54,1,6
2,90.436518,54,1,6
2,90.667998,278,0,15
2,90.668125,291,0,15
2,90.670236,257,0,15
2,90.670408,258,0,15
2,90.684159,92,1,6
2,90.685951,92,1,6
2,90.722815,1494,1,6
2,90.722815,1494,1,6
2,90.723103,1494,1,6
2,90.723103,524,0,15
2,90.723103,93,0,15
2,90.731524,1494,1,6
2,90.731524,1494,1,6
2,90.73256,1494,1,6
2,90.73256,128,0,15
2,90.733685,239,0,15
2,90.73409,238,0,15
2,90.73426,238,0,15
2,90.734309,93,0,15
2,90.734701,1494,1,6
2,90.734701,1494,1,6
2,90.735044,238,0,15
2,90.735112,1494,1,6
2,90.735112,1494,1,6
2,90.735112,1494,1,6
2,90.735112,1348,0,15
2,90.735112,1494,1,6
2,90.735112,1494,1,6
2,90.735112,1438,0,15
2,90.735112,93,0,15
2,90.735569,1494,1,6
2,90.735569,1494,1,6
2,90.735861,1494,1,6
2,90.735861,146,0,15
2,90.735861,93,0,15
2,90.749053,54,1,6
2,90.749196,54,1,6
2,90.74924,54,1,6
2,90.749257,54,1,6
2,90.757377,92,1,6
2,90.75751,54,1,6
2,90.757543,54,1,6
2,90.757605,54,1,6
2,90.759175,54,1,6
2,90.761311,54,1,6
2,90.761345,54,1,6
2,90.761376,54,1,6
2,90.761408,54,1,6
2,90.761435,54,1,6
2,90.761468,54,1,6
2,90.761493,54,1,6
2,90.761526,54,1,6
2,90.762963,54,1,6
2,90.763274,54,1,6
2,90.763289,54,1,6
2,90.763303,54,1,6
2,90.763315,54,1,6
2,90.801654,1494,1,6
2,90.801654,1494,1,6
2,90.801654,1494,1,6
2,90.801654,873,0,15
2,90.802876,93,0,15
2,90.813559,54,1,6
2,90.825253,54,1,6
2,90.825268,54,1,6
2,90.826554,1494,1,6
2,90.826554,1494,1,6
2,90.826554,1494,1,6
2,90.826554,1494,1,6
2,90.826554,1494,1,6
2,90.826554,1494,1,6
2,90.826554,1494,1,6
2,90.826554,1494,1,6
2,90.826554,1494,1,6
2,90.826554,1494,1,6
2,90.826554,1494,1,6
2,90.826554,620,0,15
2,90.826983,1465,0,15
2,90.826983,1494,1,6
2,90.826983,1494,1,6
2,90.826983,1494,1,6
2,90.826983,1494,1,6
2,90.827026,1494,1,6
2,90.827026,1494,1,6
2,90.827026,1316,0,15
2,90.827026,93,0,15
2,90.827634,1494,1,6
2,90.827634,1494,1,6
2,90.827634,1494,1,6
2,90.827634,1494,1,6
2,90.827634,1494,1,6
2,90.827634,1077,0,15
2,90.827634,1494,1,6
2,90.827634,1494,1,6
2,90.827634,1494,1,6
2,90.827634,1494,1,6
2,90.827634,1494,1,6
2,90.827845,1494,1,6
2,90.827845,1494,1,6
2,90.827845,1494,1,6
2,90.827845,1494,1,6
2,90.827845,1494,1,6
2,90.827845,1494,1,6
2,90.827845,620,0,15
2,90.828099,1404,0,11
2,90.838729,54,1,6
2,90.838764,54,1,6
2,90.838777,54,1,6
2,90.838805,54,1,6
2,90.838848,54,1,6
2,90.838876,54,1,6
2,90.838976,54,1,6
2,90.838991,54,1,6
2,90.839006,54,1,6
2,90.839022,54,1,6
2,90.839037,54,1,6
2,90.839443,54,1,6
2,90.83946,54,1,6
2,90.839473,54,1,6
2,90.839486,54,1,6
2,90.8395,54,1,6
2,90.840651,54,1,6
2,90.840718,54,1,6
2,90.840749,54,1,6
2,90.840763,54,1,6
2,90.891365,54,1,6
2,91.631386,89,0,15
2,91.636436,417,0,15
2,91.648169,92,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,620,0,15
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1423,0,15
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.960004,1494,1,6
2,91.96473,54,1,6
2,91.964769,54,1,6
2,91.964805,54,1,6
2,91.964811,54,1,6
2,91.964832,54,1,6
2,91.964853,54,1,6
2,91.964868,54,1,6
2,91.964874,54,1,6
2,91.964878,54,1,6
2,91.964884,54,1,6
2,91.964902,54,1,6
2,91.964907,54,1,6
2,91.96674,1494,1,6
2,91.96674,1494,1,6
2,91.96674,1494,1,6
2,91.96674,1494,1,6
2,91.96674,1232,0,15
2,91.969719,54,1,6
2,91.969755,54,1,6
2,91.97189,1494,1,6
2,91.97189,1494,1,6
2,91.973415,1494,1,6
2,91.973415,1494,1,6
2,91.973415,1494,1,6
2,91.973415,1329,0,15
2,91.977222,54,1,6
2,91.977267,54,1,6
2,91.977282,54,1,6
2,91.996307,398,0,15
2,91.996354,238,0,15
2,91.996366,239,0,15
2,91.996375,239,0,15
2,92.004675,1494,1,6
2,92.005468,1494,1,6
2,92.005468,1494,1,6
2,92.005468,1494,1,6
2,92.005468,1494,1,6
2,92.005468,1494,1,6
2,92.005468,1494,1,6
2,92.005468,1494,1,6
2,92.005495,1494,1,6
2,92.005495,1494,1,6
2,92.005495,1494,1,6
2,92.005495,620,0,15
2,92.005495,125,0,11
2,92.01039,54,1,6
2,92.010454,54,1,6
2,92.010476,54,1,6
2,92.010494,54,1,6
2,92.010513,54,1,6
2,92.010531,54,1,6
2,92.010549,54,1,6
2,92.010567,54,1,6
2,92.010586,54,1,6
2,92.010606,54,1,6
2,92.010654,54,1,6
2,92.010676,54,1,6
2,92.011835,92,1,6
2,92.012636,92,1,6
2,92.036797,1494,1,6
2,92.036797,1494,1,6
2,92.036797,1494,1,6
2,92.036797,1494,1,6
2,92.036797,832,0,15
2,92.036797,93,0,15
2,92.039283,1494,1,6
2,92.040195,1494,1,6
2,92.040195,1494,1,6
2,92.040195,1494,1,6
2,92.040195,1494,1,6
2,92.040195,1088,0,15
2,92.040195,93,0,15
2,92.041809,1494,1,6
2,92.041809,1494,1,6
2,92.041809,1494,1,6
2,92.041809,1494,1,6
2,92.041809,1494,1,6
2,92.041809,1494,1,6
2,92.041809,1494,1,6
2,92.041809,1494,1,6
2,92.041809,1494,1,6
2,92.041809,1494,1,6
2,92.041809,1494,1,6
2,92.041809,620,0,15
2,92.041809,361,0,11
2,92.041988,54,1,6
2,92.042025,54,1,6
2,92.042036,54,1,6
2,92.042832,1494,1,6
2,92.043946,54,1,6
2,92.043972,54,1,6
2,92.043982,54,1,6
2,92.043991,54,1,6
2,92.043999,54,1,6
2,92.044007,54,1,6
2,92.044016,54,1,6
2,92.044025,54,1,6
2,92.044033,54,1,6
2,92.044042,54,1,6
2,92.044396,1494,1,6
2,92.044396,1494,1,6
2,92.044396,1494,1,6
2,92.044396,1494,1,6
2,92.044396,1494,1,6
2,92.044396,1494,1,6
2,92.044396,1494,1,6
2,92.044396,1494,1,6
2,92.044396,1494,1,6
2,92.044396,1494,1,6
2,92.044396,620,0,15
2,92.044396,1494,1,6
2,92.044396,1494,1,6
2,92.044396,1494,1,6
2,92.044396,1494,1,6
2,92.044396,1494,1,6
2,92.044396,1494,1,6
2,92.045372,1494,0,15
2,92.045372,1494,1,6
2,92.045372,1494,1,6
2,92.045372,1494,1,6
2,92.045372,1494,1,6
2,92.045372,1494,1,6
2,92.045372,1271,0,15
2,92.045372,93,0,15
2,92.045401,1494,1,6
2,92.045401,1494,1,6
2,92.045401,1494,1,6
2,92.045401,1494,1,6
2,92.045401,1229,0,15
2,92.045401,93,0,15
2,92.048019,54,1,6
2,92.048057,54,1,6
2,92.048138,54,1,6
2,92.048154,54,1,6
2,92.048168,54,1,6
2,92.048182,54,1,6
2,92.048194,54,1,6
2,92.048206,54,1,6
2,92.048218,54,1,6
2,92.04823,54,1,6
2,92.048258,54,1,6
2,92.048272,54,1,6
2,92.048285,54,1,6
2,92.05004,54,1,6
2,92.05009,54,1,6
2,92.050113,54,1,6
2,92.094637,54,1,6
2,92.305858,273,0,15
2,92.306186,251,0,15
2,92.306196,323,0,15
2,92.310067,272,0,15
2,92.311843,341,0,15
2,92.320461,92,1,6
2,92.328072,92,1,6
2,92.344746,1494,1,6
2,92.344746,1494,1,6
2,92.344746,1494,1,6
2,92.344746,520,0,15
2,92.344746,93,0,15
2,92.359134,1494,1,6
2,92.359134,1494,1,6
2,92.359134,1494,1,6
2,92.359134,505,0,15
2,92.359134,93,0,15
2,92.359134,1494,1,6
2,92.359965,1494,1,6
2,92.359965,1494,1,6
2,92.359965,1494,1,6
2,92.359965,1494,1,6
2,92.359965,1494,1,6
2,92.359965,1171,0,15
2,92.359965,93,0,15
2,92.366531,1494,1,6
2,92.367468,1494,1,6
2,92.367468,1494,1,6
2,92.367485,1494,1,6
2,92.367485,1494,1,6
2,92.367485,718,0,15
2,92.367485,93,0,15
2,92.375132,1494,1,6
2,92.375132,1494,1,6
2,92.375132,1494,1,6
2,92.375132,1494,1,6
2,92.375148,1357,0,15
2,92.375148,93,0,15
2,92.385596,54,1,6
2,92.385618,54,1,6
2,92.393498,54,1,6
2,92.395212,54,1,6
2,92.395239,54,1,6
2,92.395249,54,1,6
2,92.395257,54,1,6
2,92.395265,54,1,6
2,92.395274,54,1,6
2,92.395291,54,1,6
2,92.395299,54,1,6
2,92.395308,54,1,6
2,92.395329,54,1,6
2,92.395339,54,1,6
2,92.395348,54,1,6
2,92.441976,54,1,6
2,113.185716,496,0,15
2,113.238294,1494,1,6
2,113.238294,1494,1,6
2,113.238821,1494,1,6
2,113.238821,1494,1,6
2,113.238821,1494,1,6
2,113.238821,1494,1,6
2,113.238821,1494,1,6
2,113.238821,1494,1,6
2,113.238821,1494,1,6
2,113.238821,1054,0,15
2,113.238821,93,0,15
2,113.242674,54,1,6
2,113.242767,54,1,6
2,113.242795,54,1,6
2,113.242819,54,1,6
2,113.242841,54,1,6
2,113.286557,54,1,6
2,114.540279,207,0,15
2,114.594869,1494,1,6
2,114.594869,1494,1,6
2,114.594869,1494,1,6
2,114.595651,1494,1,6
2,114.595651,1494,1,6
2,114.595651,1494,1,6
2,114.595651,1494,1,6
2,114.595651,1494,1,6
2,114.595651,1494,1,6
2,114.595651,1494,1,6
2,114.595651,1494,1,6
2,114.595651,620,0,15
2,114.595651,1494,1,6
2,114.595651,1494,1,6
2,114.595651,1494,1,6
2,114.595651,1494,1,6
2,114.595651,1494,1,6
2,114.595651,1494,1,6
2,114.595651,1494,1,6
2,114.595651,1494,1,6
2,114.595982,1494,1,6
2,114.595982,1494,1,6
2,114.595982,1494,1,6
2,114.595982,1494,0,15
2,114.595982,1494,1,6
2,114.595982,1494,1,6
2,114.595982,1494,1,6
2,114.595982,1494,1,6
2,114.595982,1494,1,6
2,114.595982,1494,1,6
2,114.595982,1494,1,6
2,114.595982,1494,1,6
2,114.595982,1494,1,6
2,114.595982,1494,1,6
2,114.595982,636,0,15
2,114.600705,54,1,6
2,114.600891,54,1,6
2,114.600934,54,1,6
2,114.600961,54,1,6
2,114.60107,54,1,6
2,114.601093,54,1,6
2,114.601181,54,1,6
2,114.6012,54,1,6
2,114.601213,54,1,6
2,114.601225,54,1,6
2,114.601236,54,1,6
2,114.601246,54,1,6
2,114.601256,54,1,6
2,114.601267,54,1,6
2,114.601278,54,1,6
2,114.601349,54,1,6
2,114.601373,54,1,6
2,114.619689,1494,1,6
2,114.619968,1494,1,6
2,114.620174,1494,1,6
2,114.620267,1494,1,6
2,114.620267,1494,1,6
2,114.620267,1494,1,6
2,114.620267,1494,1,6
2,114.620267,1494,1,6
2,114.620267,1494,1,6
2,114.620267,1494,1,6
2,114.620267,1494,1,6
2,114.620267,620,0,15
2,114.622021,1494,1,6
2,114.622021,1494,1,6
2,114.622021,1179,0,11
2,114.626181,54,1,6
2,114.626273,54,1,6
2,114.626294,54,1,6
2,114.626306,54,1,6
2,114.626317,54,1,6
2,114.626359,54,1,6
2,114.626371,54,1,6
2,114.626381,54,1,6
2,114.635829,323,0,15
2,114.63724,240,0,15
2,114.637466,239,0,15
2,114.637503,238,0,15
2,114.637517,239,0,15
2,114.649004,92,1,6
2,114.651915,92,1,6
2,114.693188,1494,1,6
2,114.693188,1494,1,6
2,114.693188,1494,1,6
2,114.693188,1494,1,6
2,114.693188,1494,1,6
2,114.693471,1494,1,6
2,114.693471,1494,1,6
2,114.693471,1494,1,6
2,114.693471,1494,1,6
2,114.693471,1494,1,6
2,114.693471,1494,1,6
2,114.693471,620,0,15
2,114.693471,1494,1,6
2,114.693471,1494,1,6
2,114.693471,1494,1,6
2,114.693471,1494,1,6
2,114.693471,1494,1,6
2,114.693471,1013,0,15
2,114.693471,93,0,15
2,114.696398,1494,1,6
2,114.69697,1494,1,6
2,114.69697,1494,1,6
2,114.69697,1494,1,6
2,114.69697,1494,1,6
2,114.696994,1494,1,6
2,114.696994,697,0,15
2,114.696994,93,0,15
2,114.699848,54,1,6
2,114.69993,54,1,6
2,114.69996,54,1,6
2,114.699984,54,1,6
2,114.700007,54,1,6
2,114.700029,54,1,6
2,114.700051,54,1,6
2,114.700104,54,1,6
2,114.700134,54,1,6
2,114.700166,54,1,6
2,114.700196,54,1,6
2,114.700228,54,1,6
2,114.700253,54,1,6
2,114.709871,1494,1,6
2,114.709871,93,0,15
2,114.709871,1494,1,6
2,114.712401,1494,1,6
2,114.712401,1494,1,6
2,114.712401,1494,1,6
2,114.712401,1494,1,6
2,114.712401,1494,1,6
2,114.712401,1494,1,6
2,114.712401,1494,1,6
2,114.712692,1220,0,15
2,114.712692,93,0,15
2,114.71588,54,1,6
2,114.715971,54,1,6
2,114.71601,54,1,6
2,114.716042,54,1,6
2,114.716094,54,1,6
2,114.716137,54,1,6
2,114.721906,1494,1,6
2,114.722286,1494,1,6
2,114.722294,1494,1,6
2,114.723157,1494,1,6
2,114.723157,1494,1,6
2,114.723157,1494,1,6
2,114.723157,1494,1,6
2,114.723157,1494,1,6
2,114.723157,1494,1,6
2,114.723157,1494,1,6
2,114.723192,1494,1,6
2,114.723192,620,0,15
2,114.723192,1494,1,6
2,114.723192,1494,1,6
2,114.723192,768,0,11
2,114.727817,54,1,6
2,114.727932,54,1,6
2,114.727967,54,1,6
2,114.727992,54,1,6
2,114.728016,54,1,6
2,114.72804,54,1,6
2,114.728063,54,1,6
2,114.728131,54,1,6
2,114.782948,1494,1,6
2,114.782948,1494,1,6
2,114.782948,1494,1,6
2,114.783043,1494,1,6
2,114.783043,1494,1,6
2,114.783043,1494,1,6
2,114.783043,1494,1,6
2,114.783043,1494,1,6
2,114.783043,1494,1,6
2,114.783043,771,0,15
2,114.783043,93,0,15
2,114.789212,54,1,6
2,114.789317,54,1,6
2,114.789353,54,1,6
2,114.789381,54,1,6
2,114.789408,54,1,6
2,114.829282,54,1,6
2,114.919357,264,0,15
2,114.91969,89,0,15
2,114.920489,273,0,15
2,114.934248,264,0,15
2,114.934293,272,0,15
2,114.934477,319,0,15
2,114.934511,232,0,15
2,114.936476,273,0,15
2,114.936514,344,0,15
2,114.953248,92,1,6
2,114.972784,1494,1,6
2,114.972784,1494,1,6
2,114.972784,1494,1,6
2,114.973242,508,0,15
2,114.973242,93,0,15
2,114.973341,92,1,6
2,114.976603,92,1,6
2,114.992952,54,1,6
2,114.992988,54,1,6
2,114.993026,54,1,6
2,114.993069,54,1,6
2,114.99699,1494,1,6
2,114.99699,1494,1,6
2,114.99699,1494,1,6
2,114.99699,1494,1,6
2,114.99699,1494,1,6
2,114.99699,1494,1,6
2,114.99699,1494,1,6
2,114.99699,297,0,15
2,114.99699,93,0,15
2,115.001105,1494,1,6
2,115.001239,1494,1,6
2,115.001239,1494,1,6
2,115.001239,113,0,15
2,115.001253,93,0,15
2,115.001838,1494,1,6
2,115.001838,677,0,15
2,115.003744,93,0,15
2,115.007306,1494,1,6
2,115.007377,1494,1,6
2,115.007377,1494,1,6
2,115.007377,835,0,15
2,115.007393,93,0,15
2,115.013213,1494,1,6
2,115.013213,1494,1,6
2,115.013213,1494,1,6
2,115.013213,1494,1,6
2,115.013213,979,0,15
2,115.013213,93,0,15
2,115.020901,1494,1,6
2,115.020901,1494,1,6
2,115.020901,1494,1,6
2,115.020901,1494,1,6
2,115.020901,1494,1,6
2,115.020901,612,0,15
2,115.021225,93,0,15
2,115.024528,54,1,6
2,115.024542,54,1,6
2,115.024556,54,1,6
2,115.024568,54,1,6
2,115.024585,54,1,6
2,115.029233,54,1,6
2,115.029247,54,1,6
2,115.029861,54,1,6
2,115.032626,54,1,6
2,115.039914,54,1,6
2,115.039949,54,1,6
2,115.039981,54,1,6
2,115.040013,54,1,6
2,115.04005,54,1,6
2,115.044357,54,1,6
2,115.044376,54,1,6
2,115.044395,54,1,6
2,115.044414,54,1,6
2,126.210473,353,0,15
2,126.262122,92,1,6
2,126.274968,1494,1,6
2,126.275198,1494,1,6
2,126.275198,1494,1,6
2,126.275357,1494,1,6
2,126.275357,1494,1,6
2,126.275357,1494,1,6
2,126.275357,1494,1,6
2,126.275357,1494,1,6
2,126.275357,1494,1,6
2,126.275357,1494,1,6
2,126.275357,1494,1,6
2,126.275357,620,0,15
2,126.27702,1494,1,6
2,126.27702,711,0,15
2,126.27702,1494,1,6
2,126.27702,1494,1,6
2,126.27702,1494,1,6
2,126.27702,1494,1,6
2,126.27702,1494,1,6
2,126.27702,1494,1,6
2,126.27702,1494,1,6
2,126.27702,1494,1,6
2,126.27702,1494,1,6
2,126.27702,1494,1,6
2,126.277115,1494,1,6
2,126.277115,105,0,15
2,126.277127,93,0,15
2,126.278231,54,1,6
2,126.278311,54,1,6
2,126.278341,54,1,6
2,126.278364,54,1,6
2,126.278387,54,1,6
2,126.278409,54,1,6
2,126.282175,54,1,6
2,126.282307,54,1,6
2,126.282326,54,1,6
2,126.282422,54,1,6
2,126.282505,54,1,6
2,126.282544,54,1,6
2,126.2841,54,1,6
2,126.313426,372,0,15
2,126.313517,163,0,15
2,126.313548,223,0,15
2,126.315467,219,0,15
2,126.315574,230,0,15
2,126.315601,222,0,15
2,126.315613,217,0,15
2,126.31564,217,0,15
2,126.315672,224,0,15
2,126.325341,92,1,6
2,126.325341,92,1,6
2,126.325827,92,1,6
2,126.327708,245,0,15
2,126.327742,221,0,15
2,126.327768,224,0,15
2,126.327791,224,0,15
2,126.327815,215,0,15
2,126.327838,212,0,15
2,126.327861,235,0,15
2,126.32792,220,0,15
2,126.327948,223,0,15
2,126.32798,225,0,15
2,126.328005,206,0,15
2,126.328037,236,0,15
2,126.328068,222,0,15
2,126.328093,217,0,15
2,126.328539,92,1,6
2,126.329336,92,1,6
2,126.329336,92,1,6
2,126.329631,92,1,6
2,126.330657,226,0,15
2,126.330745,206,0,15
2,126.330776,213,0,15
2,126.3308,252,0,15
2,126.330832,220,0,15
2,126.330863,218,0,15
2,126.330893,218,0,15
2,126.336598,230,0,15
2,126.336681,225,0,15
2,126.336719,226,0,15
2,126.338753,231,0,15
2,126.338832,229,0,15
2,126.338867,214,0,15
2,126.338908,287,0,15
2,126.33894,224,0,15
2,126.338972,229,0,15
2,126.338999,243,0,15
2,126.33903,225,0,15
2,126.340566,188,0,15
2,126.340629,180,0,15
2,126.340745,92,1,6
2,126.341334,92,1,6
2,126.341334,92,1,6
2,126.341376,92,1,6
2,126.341376,92,1,6
2,126.341376,92,1,6
2,126.341376,92,1,6
2,126.341376,92,1,6
2,126.344639,92,1,6
2,126.344875,92,1,6
2,126.34518,92,1,6
2,126.349106,92,1,6
2,126.349348,92,1,6
2,126.350309,92,1,6
2,126.352962,92,1,6
2,126.352962,92,1,6
2,126.353343,92,1,6
2,126.353343,92,1,6
2,126.353369,92,1,6
2,126.377001,1494,1,6
2,126.377001,1494,1,6
2,126.377001,1494,1,6
2,126.377001,1494,1,6
2,126.377001,1494,1,6
2,126.377001,1494,1,6
2,126.377001,1494,1,6
2,126.377001,1494,1,6
2,126.377001,1494,1,6
2,126.377001,1494,1,6
2,126.377001,1494,1,6
2,126.377001,620,0,15
2,126.377174,1494,1,6
2,126.377174,1494,1,6
2,126.377174,1494,1,6
2,126.377174,1494,1,6
2,126.377174,1494,1,6
2,126.377174,1494,1,6
2,126.377174,1494,1,6
2,126.377174,1494,1,6
2,126.377174,1494,1,6
2,126.377174,1494,1,6
2,126.377174,1494,1,6
2,126.383782,54,1,6
2,126.383813,54,1,6
2,126.383843,54,1,6
2,126.383875,54,1,6
2,126.383905,54,1,6
2,126.383935,54,1,6
2,126.383966,54,1,6
2,126.383996,54,1,6
2,126.384026,54,1,6
2,126.384056,54,1,6
2,126.384086,54,1,6
2,126.385022,1494,0,15
2,126.385022,1494,1,6
2,126.385022,1494,1,6
2,126.385022,1494,1,6
2,126.385022,1494,1,6
2,126.385022,1494,1,6
2,126.385022,1494,1,6
2,126.385022,1494,1,6
2,126.385022,1494,1,6
2,126.385022,1494,1,6
2,126.385022,1494,1,6
2,126.385022,1186,0,15
2,126.385022,1494,1,6
2,126.385022,1494,1,6
2,126.385022,1494,1,6
2,126.385022,1494,1,6
2,126.385022,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,0,15
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,0,15
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.385459,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,312,0,15
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,0,15
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,0,15
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386084,1494,1,6
2,126.386955,1494,1,6
2,126.386955,1494,1,6
2,126.386955,1494,1,6
2,126.386955,1494,1,6
2,126.388854,1494,0,15
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,0
2,126.388854,1494,0,15
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,0,15
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.388854,1494,1,6
2,126.389798,54,1,6
2,126.389846,54,1,6
2,126.389866,54,1,6
2,126.389887,54,1,6
2,126.389919,54,1,6
